"","osm_id","name","railway","lon","lat"
"505","773133338",NA,NA,-5.6929808,43.3049548
"506","773133423",NA,NA,-5.6926011,43.3047045
"507","773133523",NA,NA,-5.6928892,43.3050015
"508","775381193",NA,NA,-5.1882206,43.3877617
"509","775381283",NA,NA,-5.1882094,43.3873675
"510","775381370",NA,NA,-5.1883127,43.3873652
"511","775381398",NA,NA,-5.1883245,43.3877606
"512","775804798",NA,NA,-1.1310326,37.9746989
"513","785038210",NA,NA,2.8276036,42.5246521
"514","785057828",NA,NA,2.8279002,42.5247238
"515","785062898",NA,NA,2.8274994,42.5246262
"516","785077714",NA,NA,2.8278616,42.5248095
"517","785083236",NA,NA,2.8275653,42.5247364
"518","785085142",NA,NA,2.8275667,42.5247343
"519","785118285",NA,NA,2.8274621,42.5247084
"520","785120739",NA,NA,2.8276045,42.5246507
"521","791063229","Zamora","station",-5.7397207,41.5159257
"522","791751572","Axat","station",2.2284582,42.8034405
"523","796217182","Lugo de Llanera","station",-5.8158063,43.442383
"524","799418384",NA,NA,2.2227629,43.0565695
"525","799485675",NA,NA,2.2228946,43.0561971
"526","799490619",NA,NA,2.2227797,43.056194
"527","799525220",NA,NA,2.2228753,43.0565722
"528","801461102","Olloniego","station",-5.8188201,43.2961796
"529","807777128",NA,NA,-5.5826945,43.3807223
"530","807777938",NA,NA,-5.5827763,43.3806479
"531","807778595",NA,NA,-5.5823632,43.38053
"532","807779763",NA,NA,-5.582445,43.3804556
"533","838494405","Aldaia","station",-0.4637445,39.4609623
"534","848687508","Saint-Jean-Pied-de-Port","station",-1.2380368,43.1679044
"535","854886256",NA,NA,-1.5461742,43.4592622
"536","854891783",NA,NA,-1.5456753,43.4594209
"537","854920114",NA,NA,-1.5461805,43.4593466
"538","854943290",NA,NA,-1.5459698,43.4593963
"539","854945295",NA,NA,-1.545805,43.4594028
"540","854986462",NA,NA,-1.5461784,43.4593388
"541","855031228",NA,NA,-1.5461926,43.459338
"542","855032014",NA,NA,-1.5459016,43.4594072
"543","855127555",NA,NA,-1.5456512,43.4593384
"544","855131929",NA,NA,-1.5458098,43.4594206
"545","855151141",NA,NA,-1.5459553,43.4593991
"546","855215428",NA,NA,-1.5459707,43.4593994
"547","855265786",NA,NA,-1.5459021,43.4594094
"548","855277784",NA,NA,-1.545956,43.4594016
"549","855296402",NA,NA,-1.545916,43.4594051
"550","855329083",NA,NA,-1.5459167,43.4594073
"551","855348831",NA,NA,-1.5460594,43.4593833
"552","855451846",NA,NA,-1.5460545,43.4593648
"553","860594526","Saint-Jean-de-Luz - Ciboure","station",-1.6611208,43.3858011
"554","872696587",NA,NA,-6.8933121,42.0378421
"555","872696603",NA,NA,-6.893343,42.0377352
"556","872696656",NA,NA,-6.8935963,42.0378874
"557","872696668",NA,NA,-6.8936272,42.0377805
"558","892241776",NA,NA,1.2728434,41.1922575
"559","892241780",NA,NA,1.2728155,41.1921709
"560","893221883",NA,NA,2.9635879,42.596935
"561","893224207",NA,NA,2.963685,42.5972777
"562","893229591",NA,NA,2.9635832,42.5972926
"563","893245304",NA,NA,2.9634852,42.596951
"564","895881917","Pizarra","station",-4.7119965,36.7643147
"565","908960662","Lac d'Artouste","station",-0.3356463,42.8645483
"566","908960711","Station d'Artouste","station",-0.3961448,42.8977778
"567","912172919",NA,NA,1.2528839,41.1112245
"568","912172963",NA,NA,1.2534952,41.1118005
"569","912172991",NA,NA,1.2536096,41.1116998
"570","912173008",NA,NA,1.2527706,41.1113221
"571","915443518","Zurita","station",-3.9910016,43.3476778
"572","917059169","Moncofa","station",-0.1626069,39.820865
"573","919627525","Las Cabezas de San Juan","station",-5.9456942,37.0185216
"574","922254065",NA,NA,-7.132327,42.0606322
"575","922254072",NA,NA,-7.1323733,42.060581
"576","922254207",NA,NA,-7.1326993,42.0606424
"577","922254588",NA,NA,-7.1326428,42.0607464
"578","931696793",NA,NA,-0.6954065,38.2718236
"579","931696904",NA,NA,-0.6952568,38.2718786
"580","931696923",NA,NA,-0.6949702,38.2718951
"581","931696978",NA,NA,-0.6953606,38.2716699
"582","931697000",NA,NA,-0.6948467,38.2719178
"583","931697010",NA,NA,-0.6952505,38.2718576
"584","931697018",NA,NA,-0.6947969,38.2717515
"585","940556628","Crespos","station",-4.9680925,40.8699165
"586","940556629","Villar de Gallimazo","station",-5.2961427,40.9518667
"587","940556631","Narros del Castillo","station",-5.052959,40.8667341
"588","940556634","Aldealengua","station",-5.553156,40.9796255
"589","940556635","Cardeñosa de Ávila","station",-4.7511495,40.739761
"590","941409458","Lapradelle","station",2.312387,42.8104984
"591","941409711","Saint-Paul-de-Fenouillet","station",2.5072017,42.8119312
"592","943962734","Toral de los Vados","station",-6.7766201,42.5409697
"593","946834892",NA,NA,-8.6220019,42.1662413
"594","948042504",NA,NA,3.1022465,42.5136404
"595","948042506",NA,NA,3.1029048,42.5135608
"596","948042509",NA,NA,3.1029058,42.5136542
"597","948042511",NA,NA,3.1022498,42.5135642
"598","955098353","Luchon","station",0.5966488,42.7973358
"599","965213624",NA,NA,-8.622213,42.1654835
"600","965213640",NA,NA,-8.6223402,42.1649222
"601","965213642",NA,NA,-8.6223496,42.1630223
"602","965213643",NA,NA,-8.6222266,42.1652152
"603","965213646",NA,NA,-8.6224258,42.1641138
"604","965213653",NA,NA,-8.6224243,42.1641731
"605","965213657",NA,NA,-8.622304,42.1628083
"606","965213671",NA,NA,-8.6223684,42.1640293
"607","965213673",NA,NA,-8.6223279,42.1638776
"608","965213676",NA,NA,-8.6223405,42.1639558
"609","965806018","Pomas","station",2.2884328,43.1121573
"610","965806065","Verzeille","station",2.3214202,43.1304846
"611","966535035","Place des Martyrs ساحة الشهداء","station",3.0623351,36.785489
"612","966535048","علي بومنجل Ali Boumendjel","station",3.0586052,36.7802085
"613","968361236","l'Hospitalet de Llobregat","station",2.100942,41.3642387
"614","982367870",NA,NA,-5.8573432,43.358744
"615","982367896",NA,NA,-5.8574046,43.3587725
"616","982367939",NA,NA,-5.8571957,43.3588304
"617","982367949",NA,NA,-5.8572961,43.3587593
"618","982367978",NA,NA,-5.8572826,43.3587754
"619","982367983",NA,NA,-5.857472,43.3587881
"620","982367986",NA,NA,-5.8572964,43.3588233
"621","982368000",NA,NA,-5.8572788,43.3587949
"622","982368014",NA,NA,-5.8572855,43.3588131
"623","982368035",NA,NA,-5.857201,43.3588702
"624","982368050",NA,NA,-5.8574804,43.3588501
"625","982368053",NA,NA,-5.8574091,43.3587926
"626","982368057",NA,NA,-5.8573903,43.3587575
"627","982368063",NA,NA,-5.8573154,43.3587489
"628","982368070",NA,NA,-5.8573495,43.3588594
"629","982368071",NA,NA,-5.8573685,43.3587473
"630","982368073",NA,NA,-5.8574101,43.3587904
"631","993203034","Estación de Ocaña","station",-3.4861034,39.9647937
"632","999517444",NA,NA,-7.5519336,43.014917
"633","999517531",NA,NA,-7.5524467,43.0152115
"634","999517581",NA,NA,-7.5518675,43.0149785
"635","999517732",NA,NA,-7.5523807,43.015273
"636","1022903840","Riaza","station",-3.5068577,41.2573094
"637","1028108477","Las Aletas","station",-6.1984507,36.5441255
"638","1032461645",NA,NA,-7.6246509,43.1213659
"639","1032461657",NA,NA,-7.6246893,43.1213206
"640","1032461665",NA,NA,-7.6248939,43.1213583
"641","1032461769",NA,NA,-7.6248219,43.1214432
"642","1032461790",NA,NA,-7.6247229,43.121281
"643","1033327735","Cuba","station",-7.8948637,38.163081
"644","1036517242",NA,NA,-5.6647543,43.3879801
"645","1036517314",NA,NA,-5.6647579,43.3882205
"646","1036517340",NA,NA,-5.6648061,43.3880755
"647","1036517357",NA,NA,-5.6648722,43.3881877
"648","1036517412",NA,NA,-5.66477,43.388217
"649","1036517544",NA,NA,-5.6648126,43.3882953
"650","1036517625",NA,NA,-5.6647083,43.3881035
"651","1036517735",NA,NA,-5.6646565,43.3880081
"652","1036517889",NA,NA,-5.6649103,43.3882673
"653","1036517952",NA,NA,-5.6646962,43.3881069
"654","1036518273",NA,NA,-5.6648106,43.3880742
"655","1036518415",NA,NA,-5.6648678,43.388189
"656","1053385882",NA,NA,-5.7036597,43.3939462
"657","1053386009",NA,NA,-5.7099824,43.4348342
"658","1053386154",NA,NA,-5.7036368,43.3940498
"659","1053386548",NA,NA,-5.7099417,43.434723
"660","1053386663",NA,NA,-5.703555,43.3940403
"661","1053387270",NA,NA,-5.7098845,43.434734
"662","1053387394",NA,NA,-5.7035779,43.3939367
"663","1053387662",NA,NA,-5.7099252,43.4348452
"664","1053439168",NA,NA,-5.7024094,43.382463
"665","1053439281",NA,NA,-5.7024034,43.3824001
"666","1055759500",NA,NA,-3.8319014,40.3505652
"667","1055759503",NA,NA,-3.8322937,40.3501437
"668","1055759509",NA,NA,-3.8320071,40.3498704
"669","1055759510","Acceso Calle Berín","subway_entrance",-3.8323669,40.3501975
"670","1055759527",NA,NA,-3.8325124,40.3498521
"671","1055759528",NA,NA,-3.8317519,40.3504553
"672","1055759529",NA,NA,-3.8312321,40.3505797
"673","1055759534",NA,NA,-3.8325352,40.3499529
"674","1055759536",NA,NA,-3.8322707,40.3496747
"675","1055759538",NA,NA,-3.8324574,40.3498957
"676","1055771683",NA,NA,-3.8426116,40.3420785
"677","1055771685",NA,NA,-3.8423919,40.3421349
"678","1055771686",NA,NA,-3.843844,40.3408968
"679","1055771688",NA,NA,-3.8424308,40.3416641
"680","1055771692",NA,NA,-3.8427568,40.3418372
"681","1055771693",NA,NA,-3.8436611,40.3407573
"682","1055771696",NA,NA,-3.8428063,40.341971
"683","1055771697",NA,NA,-3.8427029,40.3417978
"684","1055771698",NA,NA,-3.8425591,40.3421193
"685","1055771699",NA,NA,-3.8427093,40.3418743
"686","1055771702","Acceso Calle de Móstoles - Avda. de Las Retamas",NA,-3.8420699,40.3419563
"687","1055771703",NA,NA,-3.84247,40.341694
"688","1056894518",NA,NA,-3.6658397,42.3705223
"689","1056894520",NA,NA,-3.6658032,42.3708711
"690","1056894553",NA,NA,-3.6664455,42.3705026
"691","1056894588",NA,NA,-3.6657275,42.3706617
"692","1056894648",NA,NA,-3.6657192,42.3708895
"693","1056894697",NA,NA,-3.6658027,42.3706801
"694","1056894754",NA,NA,-3.6656488,42.3707138
"695","1056894772",NA,NA,-3.6657898,42.370648
"696","1056894804",NA,NA,-3.6662515,42.3704301
"697","1056894821",NA,NA,-3.6657845,42.3703921
"698","1056894858",NA,NA,-3.666201,42.3703008
"699","1056894916",NA,NA,-3.6656851,42.3705561
"700","1064038509","Requena - Utiel","station",-1.1347266,39.5217526
"701","1069592576","Ponferrada","station",-6.6024137,42.5457004
"702","1073008422",NA,NA,-5.5455442,39.8949088
"703","1073008428",NA,NA,-5.5457028,39.8947924
"704","1073008441",NA,NA,-5.545526,39.8948164
"705","1073008447",NA,NA,-5.6777001,39.8918972
"706","1073008470",NA,NA,-5.6775665,39.8919
"707","1073008474",NA,NA,-5.5455461,39.8949169
"708","1073008477","Casatejada","station",-5.6776041,39.8920742
"709","1073008500",NA,NA,-5.5457256,39.8948926
"710","1073008504",NA,NA,-5.5455276,39.8948232
"711","1073008511",NA,NA,-5.6777026,39.891967
"712","1073008526",NA,NA,-5.5453294,39.89485
"713","1073008529",NA,NA,-5.677569,39.8919697
"714","1073008558",NA,NA,-5.5459034,39.8947758
"715","1073008561",NA,NA,-5.5457242,39.8948864
"716","1073008582",NA,NA,-5.5457052,39.8948027
"717","1073008592",NA,NA,-5.545349,39.8949352
"718","1073008611",NA,NA,-5.5459227,39.8948595
"719","1076002088",NA,NA,-3.9564578,40.574068
"720","1077564426",NA,NA,-8.6219682,42.1633908
"721","1077564434",NA,NA,-8.6219729,42.1656166
"722","1077564436",NA,NA,-8.6222603,42.1659731
"723","1077564438",NA,NA,-8.6222514,42.1654871
"724","1077564442",NA,NA,-8.622143,42.1628193
"725","1077564443",NA,NA,-8.6222922,42.1662786
"726","1077564447",NA,NA,-8.6219358,42.1644322
"727","1077564449",NA,NA,-8.622425,42.1641445
"728","1077564466",NA,NA,-8.6219283,42.1633263
"729","1077564468",NA,NA,-8.6219309,42.165098
"730","1077564469",NA,NA,-8.6223043,42.1661271
"731","1078982358",NA,NA,-4.1332172,40.5824741
"732","1082002917","Estagel","station",2.6988642,42.7767387
"733","1082780372",NA,NA,-4.0345356,40.692823
"734","1082780376",NA,NA,-4.0351808,40.6929117
"735","1082780599",NA,NA,-4.0342941,40.6927248
"736","1082780771",NA,NA,-4.0345497,40.6927687
"737","1094586165",NA,NA,2.1082269,41.4005645
"738","1097166075",NA,NA,-0.1353951,38.5485754
"739","1099398169",NA,NA,-3.8158973,40.3566422
"740","1099398176",NA,NA,-3.8154228,40.3566915
"741","1099398195",NA,NA,-3.8153755,40.3566475
"742","1099398197",NA,NA,-3.8165459,40.3560388
"743","1099398201",NA,NA,-3.8151589,40.3570152
"744","1099398220",NA,NA,-3.8156596,40.3564578
"745","1099398223",NA,NA,-3.8166733,40.3561583
"746","1099398236",NA,NA,-3.8156775,40.3567855
"747","1099398239",NA,NA,-3.8156404,40.3567458
"748","1099398245",NA,NA,-3.8153135,40.3565873
"749","1099398257",NA,NA,-3.8158722,40.3566169
"750","1106077259","Bombarral","station",-9.1533714,39.2651095
"751","1106336552",NA,NA,-9.1385268,38.7139106
"752","1107654138","Albacete Los Llanos","station",-1.8473499,39.0001071
"753","1108459052",NA,NA,-8.4126283,39.5987304
"754","1111671111",NA,NA,-8.481138,37.4934387
"755","1111671439",NA,NA,-8.4810002,37.4934481
"756","1113085650","Benicarló - Peníscola","station",0.4151605,40.4276673
"757","1113111468","Tortosa","station",0.5228767,40.8071214
"758","1113936895",NA,NA,0.7293798,43.105049
"759","1113983545",NA,NA,0.7290185,43.1050082
"760","1114019537",NA,NA,0.7292413,43.1049959
"761","1114032377",NA,NA,0.7291874,43.1050671
"762","1114071398",NA,NA,0.7290217,43.1050038
"763","1114207103",NA,NA,0.7293274,43.1051209
"764","1115232208",NA,NA,0.7290759,43.1049326
"765","1115255504",NA,NA,0.7291841,43.1050717
"766","1115261926",NA,NA,0.7292446,43.1049912
"767","1115339137",NA,NA,0.7289305,43.1049687
"768","1115359447",NA,NA,0.7289845,43.1048975
"769","1115369735",NA,NA,0.7290793,43.1049278
"770","1118902552","Terreiro do Paço","subway_entrance",-9.1348826,38.7066678
"771","1121125622",NA,NA,-9.1491008,38.7250212
"772","1121125649",NA,NA,-9.1490869,38.7251548
"773","1122418513",NA,NA,-9.1501469,38.7296852
"774","1122418520",NA,NA,-9.1502425,38.7298002
"775","1122418570",NA,NA,-9.1504521,38.7296941
"776","1122418577",NA,NA,-9.1503564,38.7295791
"777","1122508338","Quinta das Conchas","subway_entrance",-9.1555852,38.7679575
"778","1122508393","Quinta das Conchas","subway_entrance",-9.1557582,38.7672461
"779","1122752216",NA,NA,-9.1348506,38.7066811
"780","1122752274",NA,NA,-9.1349145,38.7066545
"781","1123926567","Jimena de la Frontera","station",-5.4341723,36.424264
"782","1126014047",NA,"station",-0.4050924,42.8939512
"783","1126592624","Almansa","station",-1.1055743,38.8676509
"784","1127110268",NA,NA,-9.1334776,38.737595
"785","1127110277",NA,NA,-9.1326832,38.7366365
"786","1127110290",NA,NA,-9.1318123,38.7367194
"787","1127110296",NA,NA,-9.1319671,38.7367113
"788","1127110313",NA,NA,-9.1335017,38.7376183
"789","1127110326",NA,NA,-9.1326861,38.7366653
"790","1127110358",NA,NA,-9.1328369,38.736656
"791","1127110387",NA,NA,-9.1319643,38.7366796
"792","1127110392",NA,NA,-9.1334781,38.7376071
"793","1127110403",NA,NA,-9.1335736,38.7375913
"794","1127110409",NA,NA,-9.1335751,38.7376155
"795","1127110411",NA,NA,-9.1318327,38.7366866
"796","1127110417",NA,NA,-9.1328108,38.7366286
"797","1127716167",NA,NA,-9.1420336,38.7105529
"798","1127716169",NA,NA,-9.1420988,38.7105756
"799","1127716237",NA,NA,-9.14207,38.7104799
"800","1127716238",NA,NA,-9.1421396,38.7105042
"801","1127716276",NA,NA,-9.1421043,38.7104919
"802","1139501027",NA,NA,-9.2892129,38.6970313
"803","1146426011",NA,NA,-9.3222307,38.7844562
"804","1146426037",NA,NA,-9.3219838,38.7844498
"805","1146426342",NA,NA,-9.3424208,38.797561
"806","1146426429",NA,NA,-9.3194388,38.7838539
"807","1146426479",NA,NA,-9.322205,38.7845144
"808","1146426649",NA,NA,-9.3219548,38.7846983
"809","1146426950",NA,NA,-9.3220128,38.7843918
"810","1146426979",NA,NA,-9.3194631,38.7838012
"811","1146468070",NA,NA,-9.3130494,38.7902756
"812","1146468124",NA,NA,-9.3129394,38.7906215
"813","1146468163",NA,NA,-9.3136591,38.7897088
"814","1146468182",NA,NA,-9.3130003,38.7894641
"815","1146468231",NA,NA,-9.3119622,38.7887002
"816","1146468334",NA,NA,-9.3128784,38.7906331
"817","1146468382",NA,NA,-9.3130484,38.7895647
"818","1146468406",NA,NA,-9.3120401,38.7883763
"819","1146468521",NA,NA,-9.3120496,38.788662
"820","1146468632",NA,NA,-9.3119524,38.788423
"821","1146468839",NA,NA,-9.3129424,38.7902952
"822","1146468939",NA,NA,-9.3136928,38.7896225
"823","1147521941",NA,NA,-8.9957343,38.5901199
"824","1147563224","Zaragoza-Miraflores","station",-0.8683152,41.6331858
"825","1151623443","Alcantarilla-Los Romanos","station",-1.2170936,37.9642074
"826","1152895181","Villaverde Bajo","station",-3.6839811,40.352592
"827","1156269341",NA,NA,-8.4093994,43.3527104
"828","1156269365",NA,NA,-8.4096996,43.3529211
"829","1156269398",NA,NA,-8.4096104,43.3529883
"830","1156269422",NA,NA,-8.4093102,43.3527776
"831","1164461464","Illescas","station",-3.842325,40.1208917
"832","1164717302",NA,NA,-9.2919933,38.6972557
"833","1164717313",NA,NA,-9.2918247,38.6972581
"834","1164717334",NA,NA,-9.2900214,38.6970096
"835","1164717337",NA,NA,-9.2919947,38.6971938
"836","1164717341",NA,NA,-9.292393,38.6970883
"837","1164717352",NA,NA,-9.2907661,38.6969593
"838","1164717355",NA,NA,-9.2924227,38.6970662
"839","1164717361",NA,NA,-9.2922773,38.6970995
"840","1164717413",NA,NA,-9.2904049,38.6969891
"841","1164717422",NA,NA,-9.2912319,38.6969742
"842","1164717425",NA,NA,-9.2917416,38.6970272
"843","1164717439",NA,NA,-9.2919961,38.6970341
"844","1164717440",NA,NA,-9.2906695,38.6970323
"845","1164717446",NA,NA,-9.2904066,38.6969433
"846","1164717462",NA,NA,-9.2912668,38.6970501
"847","1164717477",NA,NA,-9.2923722,38.6971879
"848","1164717521",NA,NA,-9.2906711,38.6969975
"849","1164717522",NA,NA,-9.2912686,38.6970127
"850","1164717533",NA,NA,-9.2904033,38.6970211
"851","1164717557",NA,NA,-9.2918076,38.6972197
"852","1164717575",NA,NA,-9.2920083,38.6972547
"853","1164717580",NA,NA,-9.2907622,38.6970339
